name,description,price,reference_price,reference_unit,product_id,insert_date,category,subcategory
Salchichón de pavo extra Nuestra Alacena de Dia bandeja 2 x 60 g,bandeja,2.05,17.08,KILO,303395,2025-04-08,Charcutería y quesos,"Lomo, chorizo, fuet, salchichón"
Sobrasada Elpozo tarrina 250 g,tarrina,2.19,8.76,KILO,115088,2025-04-08,Charcutería y quesos,"Lomo, chorizo, fuet, salchichón"
Mini fuet con pavo Nuestra Alacena de Dia bolsa 50 g,bolsa,1.15,23.0,KILO,297914,2025-04-08,Charcutería y quesos,"Lomo, chorizo, fuet, salchichón"
Caña de lomo Navidul sobre 40 g,sobre,1.1,27.5,KILO,134228,2025-04-08,Charcutería y quesos,"Lomo, chorizo, fuet, salchichón"
Chorizo de león dulce Nuestra Alacena de Dia bandeja 100 g,bandeja,1.99,19.9,KILO,273984,2025-04-08,Charcutería y quesos,"Lomo, chorizo, fuet, salchichón"
Pétalos salchichón extra 50% duroc Nuestra Alacena de Dia sobre 80 g,sobre,1.99,24.88,KILO,301722,2025-04-08,Charcutería y quesos,"Lomo, chorizo, fuet, salchichón"
Salchichón ibérico extra Nuestra Alacena de Dia bandeja 2 x 60 g,bandeja,2.19,18.25,KILO,274186,2025-04-08,Charcutería y quesos,"Lomo, chorizo, fuet, salchichón"
Chorizo de pavo extra Nuestra Alacena de Dia bandeja 2 x 60 g,bandeja,2.05,17.08,KILO,303394,2025-04-08,Charcutería y quesos,"Lomo, chorizo, fuet, salchichón"
Chorizo de León picante Nuestra Alacena de Dia bolsa 250 g,bolsa,3.07,12.28,KILO,303336,2025-04-08,Charcutería y quesos,"Lomo, chorizo, fuet, salchichón"
Chorizo de León dulce Nuestra Alacena de Dia bolsa 250 g,bolsa,3.07,12.28,KILO,303347,2025-04-08,Charcutería y quesos,"Lomo, chorizo, fuet, salchichón"
Chorizo de león picante Nuestra Alacena de Dia bandeja 100 g,bandeja,1.99,19.9,KILO,273985,2025-04-08,Charcutería y quesos,"Lomo, chorizo, fuet, salchichón"
Lomo embuchado ya cortado España e hijos sobre 200 g,sobre,3.99,19.95,KILO,293718,2025-04-08,Charcutería y quesos,"Lomo, chorizo, fuet, salchichón"
Salchichón nobleza Elpozo bandeja 65 g,bandeja,1.0,15.38,KILO,176887,2025-04-08,Charcutería y quesos,"Lomo, chorizo, fuet, salchichón"
Salchichón ibérico Nuestra Alacena de Dia bolsa 90 g,bolsa,2.59,28.78,KILO,274187,2025-04-08,Charcutería y quesos,"Lomo, chorizo, fuet, salchichón"
Longaniza con pavo Elpozo bolsa 230 g,bolsa,2.99,13.0,KILO,42200,2025-04-08,Charcutería y quesos,"Lomo, chorizo, fuet, salchichón"
Salami extra Revilla sobre 65 g,sobre,1.0,15.38,KILO,148578,2025-04-08,Charcutería y quesos,"Lomo, chorizo, fuet, salchichón"
Chorizo ibérico Nuestra Alacena de Dia sobre 90 g,sobre,2.59,28.78,KILO,274000,2025-04-08,Charcutería y quesos,"Lomo, chorizo, fuet, salchichón"
Lomo de cebo ibérico 50% Nuestra Alacena de Dia bandeja 80 g,bandeja,3.79,47.38,KILO,274064,2025-04-08,Charcutería y quesos,"Lomo, chorizo, fuet, salchichón"
Chorizo dulce Palacios bolsa 250 g,bolsa,3.95,15.8,KILO,51728,2025-04-08,Charcutería y quesos,"Lomo, chorizo, fuet, salchichón"
Salchichón extra ya cortado España e hijos sobre 200 g,sobre,2.99,14.95,KILO,293717,2025-04-08,Charcutería y quesos,"Lomo, chorizo, fuet, salchichón"
Chorizo extra ya cortado España e hijos sobre 200 g,sobre,2.99,14.95,KILO,293714,2025-04-08,Charcutería y quesos,"Lomo, chorizo, fuet, salchichón"
Chorizo extra picante Revilla sobre 65 g,sobre,1.0,15.38,KILO,276733,2025-04-08,Charcutería y quesos,"Lomo, chorizo, fuet, salchichón"
Salchichón a la pimienta Sola bandeja 100 g,bandeja,1.99,19.9,KILO,276169,2025-04-08,Charcutería y quesos,"Lomo, chorizo, fuet, salchichón"
Queso semicurado Mahón Quesería del Mundo 220 g,220 g,3.49,15.86,KILO,300005,2025-04-08,Charcutería y quesos,"Queso curado, semicurado y tierno"
Queso mozzarella rallado Dia Láctea bolsa 200 g,bolsa,1.62,8.1,KILO,13096,2025-04-08,Charcutería y quesos,"Queso curado, semicurado y tierno"
Queso semicurado ibérico Quesería del Mundo 175 g,175 g,2.99,17.09,KILO,300006,2025-04-08,Charcutería y quesos,"Queso curado, semicurado y tierno"
Queso mezcla 4 quesos rallado Dia Láctea bolsa 200 g,bolsa,1.99,9.95,KILO,50652,2025-04-08,Charcutería y quesos,"Queso curado, semicurado y tierno"
Queso semicurado El Cencerro de Dia sobre 160 g,sobre,1.89,11.81,KILO,304695,2025-04-08,Charcutería y quesos,"Queso curado, semicurado y tierno"
Queso sándwich Dia Láctea sobre 160 g,sobre,1.35,8.44,KILO,302962,2025-04-08,Charcutería y quesos,"Queso curado, semicurado y tierno"
Queso curado El Cencerro de Dia 250 g,250 g,2.99,11.96,KILO,108589,2025-04-08,Charcutería y quesos,"Queso curado, semicurado y tierno"
Queso de cabra roqueforti Quesería del Mundo 150 g,150 g,2.99,19.93,KILO,299879,2025-04-08,Charcutería y quesos,"Queso curado, semicurado y tierno"
Queso especial pasta en polvo Dia Láctea bolsa 150 g,bolsa,1.34,8.93,KILO,263635,2025-04-08,Charcutería y quesos,"Queso curado, semicurado y tierno"
Queso Mozzarella en lonchas Selección Mundial de Dia sobre 160 g,sobre,1.48,9.25,KILO,303097,2025-04-08,Charcutería y quesos,"Queso curado, semicurado y tierno"
Queso tierno cortado El Cencerro de Dia 250 g,250 g,2.99,11.96,KILO,263673,2025-04-08,Charcutería y quesos,"Queso curado, semicurado y tierno"
Dados de queso especial ensalada Dia Láctea bolsa 100 g,bolsa,1.39,13.9,KILO,290034,2025-04-08,Charcutería y quesos,"Queso curado, semicurado y tierno"
Queso canario ahumado  de cabra Quesería del Mundo 150 g,150 g,2.99,19.93,KILO,300004,2025-04-08,Charcutería y quesos,"Queso curado, semicurado y tierno"
Queso de oveja con trufa blanca Quesería del Mundo 175 g,175 g,4.99,28.51,KILO,299617,2025-04-08,Charcutería y quesos,"Queso curado, semicurado y tierno"
Queso semicurado El Cencerro de Dia 250 g,250 g,2.75,11.0,KILO,108586,2025-04-08,Charcutería y quesos,"Queso curado, semicurado y tierno"
Queso tierno El Cencerro de Dia 200 g,200 g,1.89,9.45,KILO,304692,2025-04-08,Charcutería y quesos,"Queso curado, semicurado y tierno"
Rulo de queso de cabra Dia Lactea 140 g,140 g,1.85,13.21,KILO,120966,2025-04-08,Charcutería y quesos,"Queso curado, semicurado y tierno"
Queso especial gratinar rallado Dia Láctea bolsa 200 g,bolsa,1.59,7.95,KILO,20423,2025-04-08,Charcutería y quesos,"Queso curado, semicurado y tierno"
Queso curado de oveja El Cencerro de Dia 200 g,200 g,2.99,14.95,KILO,304214,2025-04-08,Charcutería y quesos,"Queso curado, semicurado y tierno"
Queso maasdam Selección Mundial de Dia sobre 160 g,sobre,1.59,9.94,KILO,303658,2025-04-08,Charcutería y quesos,"Queso curado, semicurado y tierno"
Queso tierno de cabra El Cencerro de Dia 160 g,160 g,2.35,14.69,KILO,304697,2025-04-08,Charcutería y quesos,"Queso curado, semicurado y tierno"
Queso gouda rallado Dia Láctea bolsa 200 g,bolsa,1.61,8.05,KILO,292470,2025-04-08,Charcutería y quesos,"Queso curado, semicurado y tierno"
Queso havarti Selección Mundial de Dia sobre 160 g,sobre,1.99,12.44,KILO,302946,2025-04-08,Charcutería y quesos,"Queso curado, semicurado y tierno"
Queso havarti light Selección Mundial de Dia sobre 160 g,sobre,1.99,12.44,KILO,302947,2025-04-08,Charcutería y quesos,"Queso curado, semicurado y tierno"
Queso emmental rallado Dia Láctea bolsa 200 g,bolsa,1.89,9.45,KILO,16296,2025-04-08,Charcutería y quesos,"Queso curado, semicurado y tierno"
Queso grana padano rallado Selección Mundial de Dia bolsa 100 g,bolsa,1.8,18.0,KILO,182969,2025-04-08,Charcutería y quesos,"Queso curado, semicurado y tierno"
Queso tierno de vaca El Cencerro de Dia 200 g,200 g,1.79,8.95,KILO,304691,2025-04-08,Charcutería y quesos,"Queso curado, semicurado y tierno"
Medallones de queso de cabra Dia Láctea 100 g,100 g,1.49,14.9,KILO,295596,2025-04-08,Charcutería y quesos,"Queso curado, semicurado y tierno"
Queso tierno light El Cencerro de Dia 160 g,160 g,1.85,11.56,KILO,304693,2025-04-08,Charcutería y quesos,"Queso curado, semicurado y tierno"
Queso Arzúa Ulloa D.O.P. El Cencerro de Dia 550 g,550 g,4.99,9.07,KILO,299089,2025-04-08,Charcutería y quesos,"Queso curado, semicurado y tierno"
Queso curado cortado El Cencerro de Dia 250 g,250 g,3.73,14.92,KILO,263675,2025-04-08,Charcutería y quesos,"Queso curado, semicurado y tierno"
Queso tierno El Cencerro de Dia 1 Kg,1 Kg,8.64,8.64,KILO,51981,2025-04-08,Charcutería y quesos,"Queso curado, semicurado y tierno"
Queso madurado en cerveza negra Canalla El Cencerro de Dia 200 g,200 g,2.99,14.95,KILO,301408,2025-04-08,Charcutería y quesos,"Queso curado, semicurado y tierno"
Queso semicurado cortado El Cencerro de Dia 250 g,250 g,3.43,13.72,KILO,263674,2025-04-08,Charcutería y quesos,"Queso curado, semicurado y tierno"
Queso mini semicurado El Cencerro de Dia 1 Kg aprox.,1 Kg,10.45,10.45,KILO,304700,2025-04-08,Charcutería y quesos,"Queso curado, semicurado y tierno"
Queso mezcla añejo Descarado El Cencerro de Dia 200 g,200 g,2.99,14.95,KILO,304082,2025-04-08,Charcutería y quesos,"Queso curado, semicurado y tierno"
Rulo de queso de vaca Dia Lactea 140 g,140 g,1.49,10.64,KILO,295594,2025-04-08,Charcutería y quesos,"Queso curado, semicurado y tierno"
Queso tierno mezcla El Cencerro de Dia 250 g,250 g,2.49,9.96,KILO,304698,2025-04-08,Charcutería y quesos,"Queso curado, semicurado y tierno"
Queso curado de oveja en aceite El Cencerro de Dia 250 g,250 g,3.99,15.96,KILO,222784,2025-04-08,Charcutería y quesos,"Queso curado, semicurado y tierno"
Queso de oveja añejo y picante Osado El Cencerro de Dia 200 g,200 g,3.89,19.45,KILO,302652,2025-04-08,Charcutería y quesos,"Queso curado, semicurado y tierno"
Queso rallado en polvo El caserío bolsa 80 g,bolsa,1.46,18.25,KILO,106432,2025-04-08,Charcutería y quesos,"Queso curado, semicurado y tierno"
Queso gouda light Selección Mundial de Dia sobre 160 g,sobre,1.99,12.44,KILO,303098,2025-04-08,Charcutería y quesos,"Queso curado, semicurado y tierno"
Queso mini tierno de cabra El Cencerro de Dia 500 g aprox.,500 g,6.5,12.99,KILO,304701,2025-04-08,Charcutería y quesos,"Queso curado, semicurado y tierno"
Queso rallado 4 quesos especial para gratinar El Caserío bolsa 120 g,bolsa,2.69,22.42,KILO,35416,2025-04-08,Charcutería y quesos,"Queso curado, semicurado y tierno"
Queso Idiazábal ahumado D.O.P. Belai 150 g,150 g,3.15,21.0,KILO,305751,2025-04-08,Charcutería y quesos,"Queso curado, semicurado y tierno"
Queso semicurado de oveja El Cencerro de Dia 160 g,160 g,2.29,14.31,KILO,304696,2025-04-08,Charcutería y quesos,"Queso curado, semicurado y tierno"
Queso viejo tostado mezcla García Baquero 200 g,200 g,4.25,21.25,KILO,304006,2025-04-08,Charcutería y quesos,"Queso curado, semicurado y tierno"
Queso mezcla madurado tradición El Cencerro de Dia 200 g,200 g,2.99,14.95,KILO,303983,2025-04-08,Charcutería y quesos,"Queso curado, semicurado y tierno"
Queso gouda sin lactosa Selección Mundial de Dia sobre 160 g,sobre,1.69,10.56,KILO,302948,2025-04-08,Charcutería y quesos,"Queso curado, semicurado y tierno"
Queso semicurado ya cortado García Baquero 225 g,225 g,3.99,17.73,KILO,301665,2025-04-08,Charcutería y quesos,"Queso curado, semicurado y tierno"
Queso de vaca barra gallega El Cencerro de Dia sobre 100 g,sobre,1.69,16.9,KILO,300805,2025-04-08,Charcutería y quesos,"Queso curado, semicurado y tierno"
Queso semicurado García Baquero 180 g,180 g,2.99,16.61,KILO,300069,2025-04-08,Charcutería y quesos,"Queso curado, semicurado y tierno"
Queso Tetilla D.O.P. El Cencerro de Dia 550 g,550 g,4.99,9.07,KILO,299087,2025-04-08,Charcutería y quesos,"Queso curado, semicurado y tierno"
Queso light rallado Dia Láctea bolsa 150 g,bolsa,1.79,11.93,KILO,292469,2025-04-08,Charcutería y quesos,"Queso curado, semicurado y tierno"
Queso de oveja curado Insólito El Cencerro de Dia 200 g,200 g,3.99,19.95,KILO,292092,2025-04-08,Charcutería y quesos,"Queso curado, semicurado y tierno"
Queso semicurado García Baquero sobre 120 g,sobre,2.0,16.67,KILO,283707,2025-04-08,Charcutería y quesos,"Queso curado, semicurado y tierno"
Queso curado de oveja trufado Vega sotuelamos 170 g,170 g,4.85,28.53,KILO,282774,2025-04-08,Charcutería y quesos,"Queso curado, semicurado y tierno"
Queso añejo de oveja al romero Vega sotuelamos 170 g,170 g,3.95,23.24,KILO,282773,2025-04-08,Charcutería y quesos,"Queso curado, semicurado y tierno"
Queso sin lactosa rallado Dia Láctea bolsa 150 g,bolsa,1.69,11.27,KILO,263634,2025-04-08,Charcutería y quesos,"Queso curado, semicurado y tierno"
Queso tierno reducido en sal El Cencerro de Dia sobre 160 g,sobre,1.99,12.44,KILO,263227,2025-04-08,Charcutería y quesos,"Queso curado, semicurado y tierno"
Queso curado la cava barus García Baquero 250 g,250 g,5.25,21.0,KILO,247155,2025-04-08,Charcutería y quesos,"Queso curado, semicurado y tierno"
Queso parmigiano reggiano D.O.P. en escamas Selección Mundial de Dia tarrina 80 g,tarrina,1.99,24.88,KILO,207456,2025-04-08,Charcutería y quesos,"Queso curado, semicurado y tierno"
Queso fresco natural Dia Láctea tarrina 4 x 62.5 g,tarrina,1.09,4.36,KILO,115669,2025-04-08,Charcutería y quesos,Queso fresco
Queso fresco natural Dia Láctea tarrina 250 g,tarrina,1.05,4.2,KILO,303551,2025-04-08,Charcutería y quesos,Queso fresco
Queso burrata Selección Mundial de Dia tarrina 150 g,tarrina,1.99,13.27,KILO,263576,2025-04-08,Charcutería y quesos,Queso fresco
Queso fresco 0% m.g Dia Láctea tarrina 4 x 62.5 g,tarrina,1.09,4.36,KILO,73062,2025-04-08,Charcutería y quesos,Queso fresco
Queso fresco de vaca El Cencerro de Dia tarrina 250 g,tarrina,1.66,6.64,KILO,115196,2025-04-08,Charcutería y quesos,Queso fresco
Queso mozzarella fresca Selección Mundial de Dia bolsa 125 g,bolsa,1.05,8.4,KILO,108698,2025-04-08,Charcutería y quesos,Queso fresco
Queso fresco de cabra El Cencerro de Dia tarrina 250 g,tarrina,2.7,10.8,KILO,265592,2025-04-08,Charcutería y quesos,Queso fresco
Queso feta D.O.P. Selección Mundial de Dia bolsa 150 g,bolsa,1.85,12.33,KILO,293265,2025-04-08,Charcutería y quesos,Queso fresco
Queso fresco artesano Vega e Hijos tarrina 250 g,tarrina,2.99,11.96,KILO,28823,2025-04-08,Charcutería y quesos,Queso fresco
Perlas de mozzarella Dia Láctea tarrina 125 g,tarrina,1.75,14.0,KILO,207455,2025-04-08,Charcutería y quesos,Queso fresco
Requesón El Cencerro de Dia tarrina 200 g,tarrina,0.99,4.95,KILO,294203,2025-04-08,Charcutería y quesos,Queso fresco
Queso fresco batido rico en proteínas Granja Rinya tarrina 400 g,tarrina,1.99,4.98,KILO,274204,2025-04-08,Charcutería y quesos,Queso fresco
Queso fresco natural Burgo de Arias tarrina 3 x 72 g,tarrina,3.19,14.77,KILO,37869,2025-04-08,Charcutería y quesos,Queso fresco
Ricotta Selección Mundial de Dia tarrina 250 g,tarrina,1.99,7.96,KILO,302349,2025-04-08,Charcutería y quesos,Queso fresco
Queso fresco bajo en sal Dia Láctea tarrina 4 x 62.5 g,tarrina,1.29,5.16,KILO,255335,2025-04-08,Charcutería y quesos,Queso fresco
Queso mascarpone Selección Mundial de Dia tarrina 250 g,tarrina,2.55,10.2,KILO,48095,2025-04-08,Charcutería y quesos,Queso fresco
Queso mozzarella di bufala campana D.O.P. Selección Mundial de Dia tarrina 125 g,tarrina,1.85,14.8,KILO,263621,2025-04-08,Charcutería y quesos,Queso fresco
Queso fresco sin lactosa Dia Láctea tarrina 4 x 62.5 g,tarrina,1.75,7.0,KILO,223231,2025-04-08,Charcutería y quesos,Queso fresco
Queso en dados para ensaladas García Baquero tarrina 2 x 50 g,tarrina,1.99,19.9,KILO,306964,2025-04-08,Charcutería y quesos,Queso fresco
Mozzarella light Galbani bolsa 125 g,bolsa,1.99,15.92,KILO,306675,2025-04-08,Charcutería y quesos,Queso fresco
Queso fresco protein plus Burgo de Arias tarrina 3 x 70 g,tarrina,1.99,9.48,KILO,292414,2025-04-08,Charcutería y quesos,Queso fresco
