category,subcategory,subsubcategory,name,description,price,reference_price,reference_unit,date
Congelados,Mariscos Congelados,Mariscos Congelados,Gamba cocida ultracongelada Delfín 300 g,300 g,7.69,25.63,kg,2025-04-16
Congelados,Mariscos Congelados,Mariscos Congelados,Cigala cruda congelada Carrefour Extra 800 g,800 g,17.65,22.06,kg,2025-04-16
Congelados,Mariscos Congelados,Mariscos Congelados,Gambas salvajes peladas crudas ultracongeladas Carrefour 400 g.,400 g,3.69,9.22,kg,2025-04-16
Congelados,Mariscos Congelados,Mariscos Congelados,Gambas peladas Carrefour Extra 360 g,360 g,4.85,13.47,kg,2025-04-16
Congelados,Mariscos Congelados,Mariscos Congelados,Cola de gambón pelado congelado Carrefour 400 g,400 g,10.49,26.23,kg,2025-04-16
Congelados,Mariscos Congelados,Mariscos Congelados,Gambón Nº 2 congelado 500 g aprox,500 g,5.47,10.95,kg,2025-04-16
Congelados,Mariscos Congelados,Mariscos Congelados,Langostino vannamei cocido pelado Carrefour Classic 220 g,220 g,4.75,21.59,kg,2025-04-16
Congelados,Mariscos Congelados,Mariscos Congelados,Langostino vannamei pelado Carrefour Classic 220 g,220 g,3.95,17.95,kg,2025-04-16
Congelados,Surimi Congelado,Surimi Congelado,Sucedáneo de angulas 200 g.,200 g,1.69,8.45,kg,2025-04-16
Congelados,Surimi Congelado,Surimi Congelado,Palitos de mar Carrefour 450 g.,450 g,2.15,4.78,kg,2025-04-16
Congelados,Surimi Congelado,Surimi Congelado,Muslitos de mar Carrefour 500 g.,500 g,2.85,5.7,kg,2025-04-16
Congelados,Surimi Congelado,Surimi Congelado,Supremas de Aguinaga Carrefour 250 g.,250 g,3.85,15.4,kg,2025-04-16
Congelados,Surimi Congelado,Surimi Congelado,La Gula del Norte pack de 3 unidades de 200 g.,pack,12.95,21.58,kg,2025-04-16
Congelados,Surimi Congelado,Surimi Congelado,Muslitos de mar sabor cangrejo Pescanova 250 g.,250 g,2.99,11.96,kg,2025-04-16
Congelados,Surimi Congelado,Surimi Congelado,Barritas de surimi Krissia sin gluten sin lactosa 400 g.,400 g,5.15,12.87,kg,2025-04-16
Congelados,Surimi Congelado,Surimi Congelado,La Gula del Norte con gambas al ajillo 230 g.,230 g,6.65,28.91,kg,2025-04-16
Congelados,Surimi Congelado,Surimi Congelado,La Gula del Norte salteadas al ajillo 230 g.,230 g,6.65,28.91,kg,2025-04-16
Bebé,Pañales y Toallitas,Pañales Agatha Ruiz de la Prada,Pants Agatha Ruiz de la Prada Talla 5 (12-18 kg) 40 ud. Exclusivo Carrefour,18 kg,15.59,0.39,ud,2025-04-16
Bebé,Pañales y Toallitas,Pañales Agatha Ruiz de la Prada,Pañales Agatha Ruiz de la Prada Ultra Dry Talla 6 (+16 kg) 70 ud. Exclusivo Carrefour,16 kg,23.3,0.33,ud,2025-04-16
Bebé,Pañales y Toallitas,Pañales Agatha Ruiz de la Prada,Pants Agatha Ruiz de la Prada Talla 6 (+ 16 kg) 36 ud. Exclusivo Carrefour,16 kg,15.59,0.43,ud,2025-04-16
Bebé,Pañales y Toallitas,Pañales Agatha Ruiz de la Prada,Pañales Agatha Ruiz de la Prada Ultra Dry Talla 5 (12-20 kg) 84 ud. Exclusivo Carrefour,20 kg,23.3,0.28,ud,2025-04-16
Bebé,Alimentación infantil,Papillas,Papilla infantil desde 6 meses 8 cereales con galleta maría Nestlé sin azúcar añadido 725 g.,725 g,5.45,7.52,kg,2025-04-16
Bebé,Alimentación infantil,Papillas,Papilla infantil Hero crema de arroz desde 4 meses sin gluten y sin azúcar añadido 220 g.,220 g,2.89,13.14,kg,2025-04-16
Bebé,Alimentación infantil,Papillas,Papilla infantil desde 6 meses multicereales y galleta Nestlé sin azúcar añadido 270 g.,270 g,4.15,15.37,kg,2025-04-16
Bebé,Alimentación infantil,Papillas,Papilla infantil desde 6 meses líquida Nestlé Pijama pack de 2 unidades de 250 ml.,pack,2.75,5.5,l,2025-04-16
Bebé,Alimentación infantil,Papillas,Papilla infantil desde 6 meses galleta maría líquida Nestlé pack de 2 unidades de 250 ml.,pack,2.75,5.5,l,2025-04-16
Bebé,Alimentación infantil,Papillas,Papilla infantil desde 6 meses con miel Nestlé Pijama pack de 2 unidades de 250 ml.,pack,2.75,5.5,l,2025-04-16
Bebé,Alimentación infantil,Papillas,Papilla infantil mi 1º papilla crema de arroz Nestlé sin gluten y sin azúcar añadido 180 g.,180 g,2.75,15.28,kg,2025-04-16
Bebé,Alimentación infantil,Papillas,Papilla infantil desde 6 meses 8 cereales con miel Nestlé 725 g.,725 g,5.45,7.52,kg,2025-04-16
Bebé,Alimentación infantil,Papillas,Papilla infantil desde 6 meses 8 cereales sin azúcar añadido Nutribén sin aceite de palma 1 kg.,1 kg,8.39,8.39,kg,2025-04-16
Bebé,Alimentación infantil,Papillas,Papilla infantil desde 6 meses Hero 8 cereales sin azúcar añadido 550 g.,550 g,5.65,10.27,kg,2025-04-16
Bebé,Alimentación infantil,Papillas,Papilla infantil desde 6 meses 8 cereales con galleta maría Nestlé sin azúcar añadido 950 g.,950 g,7.89,8.31,kg,2025-04-16
Bebé,Alimentación infantil,Papillas,Papilla infantil desde 6 meses multicereales Nestlé sin azúcar añadido 270 g.,270 g,4.15,15.37,kg,2025-04-16
Bebé,Alimentación infantil,Papillas,Papilla infantil desde 6 meses 8 cereales Nestlé sin azúcar añadido 950 g.,950 g,7.89,8.31,kg,2025-04-16
Bebé,Alimentación infantil,Papillas,Papilla infantil desde 6 meses cereales integrales muticereales ecológico Hipp Biológico sin lactosa 400 g.,400 g,5.85,14.62,kg,2025-04-16
Bebé,Alimentación infantil,Papillas,Papilla infantil desde 6 meses multicereales y frutas Nestlé sin azúcar añadido 270 g.,270 g,4.15,15.37,kg,2025-04-16
Bebé,Alimentación infantil,Papillas,Papilla infantil desde 6 meses multicereales ecológico Almirón sin aceite de palma 200 g.,200 g,4.79,23.95,kg,2025-04-16
Bebé,Alimentación infantil,Papillas,Papilla infantil desde 12 meses 8 cereales con cacao Nestlé sin azúcar añadido 725 g.,725 g,5.45,7.52,kg,2025-04-16
Bebé,Alimentación infantil,Papillas,Papilla infantil desde 6 meses Hero 8 cereales galleta sin azúcar añadido 550 g.,550 g,5.65,10.27,kg,2025-04-16
Bebé,Alimentación infantil,Papillas,Papilla infantil desde 6 meses 8 cereales con miel Nestlé 950 g.,950 g,7.89,8.31,kg,2025-04-16
Bebé,Alimentación infantil,Papillas,Papilla infantil desde 6 meses 8 cereales con fruta Nestlé sin azúcar añadido 475 g.,475 g,3.95,8.32,kg,2025-04-16
Bebé,Alimentación infantil,Papillas,Papilla infantil desde los 5 meses  8 Cereales Damira sin lactosa 600 g,600 g,8.85,1.48,100g,2025-04-16
Bebé,Alimentación infantil,Papillas,Papilla infantil con cereales desde 4 meses ecológico Carrefour Baby Bio sin gluten 400 g.,400 g,5.89,14.72,kg,2025-04-16
Bebé,Alimentación infantil,Papillas,Papilla infantil desde 6 meses Hero 8 cereales miel sin azúcar añadido 550 g.,550 g,5.65,10.27,kg,2025-04-16
Bebé,Alimentación infantil,Papillas,Papilla infantil desde 4 meses cereales ecológica Almirón sin gluten sin aceite de palma 200 g.,200 g,4.79,23.95,kg,2025-04-16
Bebé,Alimentación infantil,Papillas,Papilla infantil desde 6 meses 7 cereales ecológica Smileat 200 g.,200 g,4.69,23.45,kg,2025-04-16
Bebé,Alimentación infantil,Papillas,Papilla infantil desde 4 meses cereales Nutribén Innova zero% sin gluten 500 g.,500 g,7.59,15.18,kg,2025-04-16
Bebé,Alimentación infantil,Papillas,Papilla infantil desde 6 meses 8 cereales galletas María Nutribén sin aceite de palma 600 g.,600 g,5.99,9.98,kg,2025-04-16
Bebé,Alimentación infantil,Papillas,Papilla infantil desde los 5-6 meses multicereales fos Damira sin lactosa 600 g.,600 g,8.85,1.48,100g,2025-04-16
Bebé,Alimentación infantil,Papillas,Papilla infantil desde 6 meses multicereales Gerber sin azúcar añadido 270 g.,270 g,4.49,16.63,kg,2025-04-16
Bebé,Alimentación infantil,Papillas,Papilla infantil desde 6 meses 8 cereales Nutribén Innova zero% 500 g.,500 g,7.75,15.5,kg,2025-04-16
Bebé,Alimentación infantil,Papillas,Papilla infantil desde 6 meses 8 cereales galletas Gerber sin azúcar añadido 475 g.,475 g,6.99,14.72,kg,2025-04-16
Bebé,Alimentación infantil,Papillas,Muesli infantil desde 12 meses 7 cereales sin azúcar añadido ecológico Hipp Biológico Mi Primer Desayuno 200 g.,200 g,5.59,27.95,kg,2025-04-16
Bebé,Alimentación infantil,Galletas y Snacks,Snack puffs maíz y avena ecológico Hero Solo 25 g.,25 g,1.69,67.6,kg,2025-04-16
Bebé,Alimentación infantil,Galletas y Snacks,Gusanitos con fresa y plátano ecológicos Smileat sin gluten 25 g.,25 g,1.61,64.4,kg,2025-04-16
Bebé,Alimentación infantil,Galletas y Snacks,Snacks de cereales con plátano desde 8 meses ecológico Gerber sin azúcar añadido 35 g.,35 g,2.69,76.86,kg,2025-04-16
Bebé,Alimentación infantil,Galletas y Snacks,Snack de zanahoria y maíz desde 10 meses ecológico Hero Solo sin gluten 40 g.,40 g,2.69,67.25,kg,2025-04-16
Bebé,Alimentación infantil,Galletas y Snacks,Snack de maíz Nestlé Happy Puffs sin azúcar añadido 28 g.,28 g,1.83,65.36,kg,2025-04-16
Bebé,Alimentación infantil,Galletas y Snacks,Galleta de espelta y fruta ecológica Smileat sin azúcar añadido 220 g.,220 g,4.69,21.32,kg,2025-04-16
Bebé,Alimentación infantil,Galletas y Snacks,Galletas de espelta_avena y cacao desde 10 meses ecológicas Smileat sin azúcar añadido 220 g,220 g,4.69,21.32,kg,2025-04-16
Bebé,Alimentación infantil,Galletas y Snacks,Snack chips de fresa Hero Kids sin gluten 12 g.,12 g,2.79,232.5,kg,2025-04-16
Bebé,Alimentación infantil,Galletas y Snacks,Snacks infantil de fresa y manzana ecológico Smileat 25 g.,25 g,1.86,74.4,kg,2025-04-16
Bebé,Alimentación infantil,Galletas y Snacks,Snack de queso fromage Hero Kids 12 g.,12 g,1.08,90.0,kg,2025-04-16
Bebé,Alimentación infantil,Galletas y Snacks,Papilla infantil desde 6 meses 8 cereales con miel Nestlé 725 g.,725 g,5.45,7.52,kg,2025-04-16
Bebé,Alimentación infantil,Galletas y Snacks,Snack infantil desde 10 meses guisantes y maíz ecológico Hero Solo sin gluten 40 g.,40 g,2.69,67.25,kg,2025-04-16
Bebé,Alimentación infantil,Galletas y Snacks,Snack de tomate Hero Kids 12 g.,12 g,1.08,90.0,kg,2025-04-16
Bebé,Alimentación infantil,Galletas y Snacks,Snacks de cereales con frambuesa desde 8 meses ecológico Gerber sin azúcar añadido 35 g.,35 g,2.69,76.86,kg,2025-04-16
Bebé,Alimentación infantil,Galletas y Snacks,Panecillos de cereales con plátano y calabaza ecológico Smileat sin gluten 60 g.,60 g,3.79,63.17,kg,2025-04-16
Bebé,Alimentación infantil,Galletas y Snacks,Snack tortita de manzana Hero Kids sin gluten 40 g.,40 g,2.95,73.75,kg,2025-04-16
Bebé,Alimentación infantil,Galletas y Snacks,Papilla infantil desde 6 meses 8 cereales galletas Gerber sin azúcar añadido 475 g.,475 g,6.99,14.72,kg,2025-04-16
Bebé,Alimentación infantil,Galletas y Snacks,Galletas Infantiles desde 10 meses Nestlé PequeGalletas sin aceite de palma 180 g.,180 g,3.75,20.83,kg,2025-04-16
Bebé,Alimentación infantil,Galletas y Snacks,Galletitas Almirón Advance 180 g,180 g,2.45,13.61,kg,2025-04-16
Bebé,Perfumería e Higiene,Jabón Líquido,Gel champú Original Denenes 600 ml.,600 ml,4.29,0.71,100ml,2025-04-16
Bebé,Perfumería e Higiene,Jabón Líquido,Gel Dermo-Limpiador Mustela 750 ml,750 ml,14.15,1.89,100ml,2025-04-16
Bebé,Perfumería e Higiene,Jabón Líquido,Gel de baño dulces sueños Johnson's Baby 750 ml.,750 ml,4.29,0.57,100ml,2025-04-16
Bebé,Perfumería e Higiene,Jabón Líquido,Jabón líquido ultra suave con aloe vera para cuerpo y cabello Nenuco 1100 ml.,1100 ml,4.79,0.44,100ml,2025-04-16
Bebé,Perfumería e Higiene,Jabón Líquido,Gel de baño suave cuerpo y cabello Mustella 500 ml.,500 ml,12.15,2.43,100ml,2025-04-16
Bebé,Perfumería e Higiene,Jabón Líquido,Gel de baño con espuma con aguacate Mustela 750 ml.,750 ml,13.09,1.75,100ml,2025-04-16
Bebé,Perfumería e Higiene,Jabón Líquido,Gel Champú Felices Sueños Denenes 600 ml.,600 ml,4.19,0.84,100ml,2025-04-16
Bebé,Perfumería e Higiene,Jabón Líquido,Gel champú My Carrefour Baby 750 ml.,750 ml,3.79,0.51,100ml,2025-04-16
Bebé,Perfumería e Higiene,Jabón Líquido,Jabón para baño con leche de almendras dulces para cuerpo y cabello Nenuco 650 ml.,650 ml,3.85,0.59,100ml,2025-04-16
Bebé,Perfumería e Higiene,Jabón Líquido,Baño de burbujas para niños Johnson's Baby 750 ml.,750 ml,4.29,0.57,100ml,2025-04-16
Bebé,Perfumería e Higiene,Jabón Líquido,Gel suave sin jabón bebé Instituto Español 500 ml.,500 ml,5.85,1.17,100ml,2025-04-16
Bebé,Perfumería e Higiene,Jabón Líquido,BA?O ESP.LETI BABY SEBAM1000,,18.49,1.85,100ml,2025-04-16
Bebé,Perfumería e Higiene,Jabón Líquido,Gel de baño delicado para bebé Natural Sensation 0m+ Chicco 500 ml.,500 ml,11.75,2.35,100ml,2025-04-16
Bebé,Perfumería e Higiene,Colonia,Colonia Original Denenes 600 ml.,600 ml,4.25,0.71,100ml,2025-04-16
Bebé,Perfumería e Higiene,Colonia,Colonia Nenuco Spray 240 ml,240 ml,4.55,1.9,100ml,2025-04-16
Bebé,Perfumería e Higiene,Colonia,Agua de colonia fragancia original con menos alcohol Nenuco 1100 ml.,1100 ml,5.99,0.54,100ml,2025-04-16
Bebé,Perfumería e Higiene,Colonia,Agua de colonia fragancia original Nenuco Classic 650 ml.,650 ml,4.55,0.7,100ml,2025-04-16
Bebé,Perfumería e Higiene,Colonia,Colonia infantil Suavinex 100 ml.,100 ml,11.45,11.45,100ml,2025-04-16
Bebé,Perfumería e Higiene,Colonia,Colonia para bebe sin alcohol perfuma y refresca Mustela 200 ml.,200 ml,9.39,4.69,100ml,2025-04-16
Bebé,Perfumería e Higiene,Aceite Corporal,Aceite corporal con aloe vera Johnson´s Baby 500 ml.,500 ml,4.09,0.82,100ml,2025-04-16
Bebé,Perfumería e Higiene,Acondicionador,Mascarilla ultimate repair Gliss 400 ml.,400 ml,6.65,1.66,100ml,2025-04-16
Bebé,Perfumería e Higiene,Acondicionador,Champú ultra reparador para cabello muy dañado y seco Ultimate Repair Gliss 400 ml.,400 ml,5.45,1.36,100ml,2025-04-16
Bebé,Perfumería e Higiene,Acondicionador,Desenredante sin aclarado Nelly Kids 200 ml.,200 ml,4.25,2.12,100ml,2025-04-16
Bebé,Embarazo y Lactancia,Cremas y aceites,Crema reafirmante post-parto Trofolastin 200 ml.,200 ml,27.8,13.9,100ml,2025-04-16
Bebé,Puericultura,Accesorios,Esponja suave bebé Carrefour 1 ud.,,0.9,0.9,ud,2025-04-16
Bebé,Puericultura,Accesorios,Limpiador Biberones Frosch Baby 500 ml,500 ml,3.99,0.8,100ml,2025-04-16
Bebé,Puericultura,Accesorios,Recambios blandos para aspirador nasal desechables Narhinel Confort Rhinomer Baby 10 ud.,,6.59,0.66,ud,2025-04-16
Bebé,Puericultura,Accesorios,Mordedor Refrigerante +4M Etapa 2,,5.15,5.15,ud,2025-04-16
Bebé,Puericultura,Accesorios,Envase aséptico para orina_heces o esputos Enfa 1 ud,,0.85,0.85,ud,2025-04-16
Bebé,Puericultura,Accesorios,Detergente para biberones y tetinas Suavinex 500 ml.,500 ml,5.55,1.11,100ml,2025-04-16
Bebé,Puericultura,Accesorios,Cuchara Infantil para bebes +6 meses Suavinex 2 ud.,,3.75,1.87,ud,2025-04-16
Mascotas,Perros,Pienso para perros,Comida húmeda de buey para perro adulto Carrefour 1200 g.,1200 g,1.57,1.28,kg,2025-04-16
Mascotas,Perros,Pienso para perros,Paté de pollo para perros 1200 g,1200 g,1.57,1.28,kg,2025-04-16
Mascotas,Perros,Pienso para perros,Pienso de pollo para perro mediano grande adulto Ultima 7.5 kg,7.5 kg,28.1,3.75,kg,2025-04-16
Mascotas,Perros,Pienso para perros,Snack de buey para perro Vitakraft Beef Stick,,0.59,0.59,ud,2025-04-16
Mascotas,Perros,Pienso para perros,Pienso de pollo y verduras para perro adulto Purina Friskies Vitafit Complete 15 Kg.,15 Kg,36.2,2.41,kg,2025-04-16
Mascotas,Perros,Pienso para perros,Galletas para perro Pedigree Biscrock 500 g.,500 g,2.85,5.7,kg,2025-04-16
Mascotas,Perros,Pienso para perros,Pienso con carne_arroz y verduras para perros mediano y grandes  Carrefour 20 kg,20 kg,18.79,0.94,kg,2025-04-16
Mascotas,Perros,Pienso para perros,Salchicha de hígado y buey para perro Canibaq 1 Kg.,1 Kg,1.75,1.75,kg,2025-04-16
Mascotas,Perros,Pienso para perros,Snack dental para perro Frolic Smiley Sticks 175 g.,175 g,1.99,0.28,ud,2025-04-16
Mascotas,Perros,Pienso para perros,Comida húmeda con pollo para perro junior Carrefour 400 g,400 g,1.23,3.08,kg,2025-04-16
Mascotas,Perros,Pienso para perros,Pienso de buey para perro adulto medium maxi Ultima Dog 7.5 Kg,7.5 Kg,28.1,3.75,kg,2025-04-16
Mascotas,Perros,Pienso para perros,Pienso para perro adulto Bon Menú 4 Kg.,4 Kg,8.69,2.17,kg,2025-04-16
Mascotas,Perros,Pienso para perros,Pienso de pollo para perro adulto mini Ultima 1.5 Kg,1.5 Kg,7.99,5.33,kg,2025-04-16
Mascotas,Perros,Pienso para perros,Snack de vacuno y queso para perro Pedigree Tasty Mini 140 g.,140 g,2.65,18.93,kg,2025-04-16
Mascotas,Perros,Pienso para perros,Pienso de pollo para perro pequeño mini senior Ultima 1.5 kg,1.5 kg,8.99,5.99,kg,2025-04-16
Mascotas,Perros,Pienso para perros,Snack de buey para perro Pedigree Rodeo 70 g.,70 g,1.49,21.29,kg,2025-04-16
Mascotas,Perros,Pienso para perros,Snacks de buey para perro Pedigree Rodeo Duos 122 g.,122 g,2.29,18.77,kg,2025-04-16
Mascotas,Perros,Pienso para perros,Pienso de pollo para perros adultos yorkshire terrier Ultima 1.5 kg,1.5 kg,8.99,5.99,kg,2025-04-16
Mascotas,Perros,Pienso para perros,Pienso de pollo y arroz para perro adulto Medium Maxi Ultima Dog 7.5 Kg,7.5 Kg,36.3,4.84,kg,2025-04-16
Mascotas,Perros,Pienso para perros,Snack galleta rellena para perro Carrefour Mix Rolls 500 g,500 g,1.28,2.56,kg,2025-04-16
Mascotas,Perros,Pienso para perros,Dentastix de uso diario para la limpieza dental de perros pequeños Pedigree pack de 28 unidades,pack,7.49,0.27,ud,2025-04-16
Mascotas,Perros,Pienso para perros,Snack de pollo y pato para perro Pedigree Tasty Mini 130 g.,130 g,2.65,20.38,kg,2025-04-16
Mascotas,Perros,Pienso para perros,Pienso para perro mini Carrefour Vitalive 1.5 kg,1.5 kg,2.49,1.66,kg,2025-04-16
Mascotas,Perros,Pienso para perros,Pienso para perro adulto bon menú Receta Mediterránea 4 Kg.,4 Kg,8.69,2.17,kg,2025-04-16
Mascotas,Perros,Pienso para perros,Snacks dental para perros medianos Pedigree Dentastix pack de 28 unidades,pack,11.09,0.4,ud,2025-04-16
Mascotas,Perros,Pienso para perros,Huesos masticables para perro Frolic Chew Bones 170 g.,170 g,1.99,1.99,ud,2025-04-16
Mascotas,Perros,Pienso para perros,Comida húmeda selección carnes mixtas en gelatina para perro Cesar pack de 4 unidades de 100 g.,pack,3.59,8.97,kg,2025-04-16
Mascotas,Perros,Pienso para perros,Pienso de salmón para perro mini adulto  Ultima 1.5 kg,1.5 kg,8.99,5.99,kg,2025-04-16
Mascotas,Perros,Pienso para perros,Comida húmeda selección recetas campesinas para perro Cesar pack de 8 unidades de 150 g.,pack,11.45,9.54,kg,2025-04-16
Mascotas,Perros,Pienso para perros,Mutlicroquetas para Perro con Pollo y Cereales Medianos Carrefour 10 kg,10 kg,13.39,1.34,kg,2025-04-16
Mascotas,Perros,Pienso para perros,Pienso de pollo y arroz para perro adulto Ultima 3 Kg,3 Kg,11.55,3.85,kg,2025-04-16
Mascotas,Perros,Pienso para perros,Comida húmeda selección carnes mixtas en salsa para perro Cesar pack de 4 unidades de 100 g.,pack,3.55,8.87,kg,2025-04-16
Mascotas,Perros,Pienso para perros,Pienso de buey para perro adulto medium maxi Ultima Dog 3 Kg.,3 Kg,11.55,3.85,kg,2025-04-16
Mascotas,Perros,Pienso para perros,Pienso de buey para perros Brekkies Mix Excel 15 Kg.,15 Kg,37.0,2.47,kg,2025-04-16
Mascotas,Perros,Pienso para perros,Comida húmeda selección clásicos para perro Cesar pack de 8 unidades de 150 g.,pack,11.45,9.54,kg,2025-04-16
Mascotas,Perros,Pienso para perros,Pienso de salmón y arroz para perro mini Purina One Delicate 1.5 kg,1.5 kg,8.05,5.37,kg,2025-04-16
Mascotas,Perros,Pienso para perros,Pienso de salmón para perro mediano-grande Dream Excellence 3 kg,3 kg,10.39,3.46,kg,2025-04-16
Mascotas,Perros,Pienso para perros,Pienso de pollo para perro mediano grande senior Ultima 3 Kg.,3 Kg,15.09,5.03,kg,2025-04-16
Mascotas,Perros,Pienso para perros,Pienso de buey para perro adulto Mini Purina Friskies Menú 3 Kg.,3 Kg,8.85,2.95,kg,2025-04-16
Mascotas,Perros,Pienso para perros,Pienso de salmón para perro Medium Ultima 3 Kg.,3 Kg,16.45,5.48,kg,2025-04-16
Mascotas,Perros,Pienso para perros,Pienso de salmón para perro adulto mini Ultima PRO+  1.1 kg,1.1 kg,7.99,7.26,kg,2025-04-16
Mascotas,Perros,Pienso para perros,Snacks dental para perros medianos Pedigree daily Oral Care Dentastix pack de 56 unidades,pack,20.1,0.36,ud,2025-04-16
Mascotas,Perros,Pienso para perros,Pienso de pollo para perros cachorros Mini Ultima Dog 800 g.,800 g,4.99,6.24,kg,2025-04-16
Mascotas,Perros,Pienso para perros,Pienso de pollo y arroz para perro cachorro medium Ultima 3 Kg.,3 Kg,15.09,5.03,kg,2025-04-16
Mascotas,Perros,Pienso para perros,Pienso de salmón para perro Medium Ultima 7 Kg.,7 Kg,37.5,5.36,kg,2025-04-16
Mascotas,Perros,Pienso para perros,Pienso de pollo para perro Senior Mini Ultima 3 Kg.,3 Kg,16.69,5.56,kg,2025-04-16
Mascotas,Perros,Pienso para perros,Pienso de pollo para perro adulto Yorkshire Terrier Ultima 3 Kg.,3 Kg,16.69,5.56,kg,2025-04-16
Mascotas,Perros,Pienso para perros,Pienso de pavo fresco_verduras y frutas para perro adulto mini Ultima  1.1 Kg,1.1 Kg,9.95,9.05,kg,2025-04-16
Mascotas,Perros,Pienso para perros,Pienso de cordero para perro adulto mini Ultima Nature Dog 1.25 Kg,1.25 Kg,9.95,7.96,kg,2025-04-16
Mascotas,Perros,Pienso para perros,Pienso de buey y verduras para perro adulto Purina Dog Menú 15 Kg.,15 Kg,29.8,1.99,kg,2025-04-16
Mascotas,Perros,Pienso para perros,Pienso de pollo para perro golden & labrador Ultima Retriever 14 Kg.,14 Kg,59.2,4.23,kg,2025-04-16
Mascotas,Perros,Pienso para perros,Pienso de cordero para perro adulto medium maxi Ultima Nature 3 Kg,3 Kg,17.75,5.92,kg,2025-04-16
